Number,Time
0,0.007086761001119157
1,0.0003395589992578607
2,0.00032198099870583974
3,0.0003053989967156667
4,0.0003033620014321059
5,0.00034145600147894584
6,0.0003160190026392229
7,0.00031660600143368356
8,0.00031338000189862214
9,0.0003145160007989034
10,0.0010502369987079874
11,0.00033456300297984853
12,0.00032164899675990455
13,0.00042608399962773547
14,0.0003298839983472135
15,0.0003384490009921137
16,0.0003408660013519693
17,0.00031405700065079145
18,0.0003196560028300155
19,0.00030789599986746907
20,0.00032831099815666676
21,0.0003218480014766101
22,0.00033081099900300615
23,0.0003449319992796518
24,0.000317695001285756
25,0.0003210659997421317
26,0.00033630599864409305
27,0.0003224890024284832
28,0.0003292479996162001
29,0.0003297340008430183
30,0.0003432119992794469
31,0.0003496550016279798
32,0.000370316000044113
33,0.00032637600088492036
34,0.0003383350012882147
35,0.0003490799972496461
36,0.0003270309971412644
37,0.0003319470015412662
38,0.00033546699705766514
39,0.0008836019987938926
40,0.00041038699782802723
41,0.0003410969984543044
42,0.00034886000139522366
43,0.0003925710007024463
44,0.00033967499985010363
45,0.000312012001813855
46,0.0003130470031464938
47,0.0003270559973316267
48,0.0003601440002967138
49,0.000422822999098571
50,0.0003827620021183975
51,0.00037421299930429086
52,0.00035788199966191314
53,0.00035064899930148385
54,0.00035533899790607393
55,0.00035835399830830283
56,0.0003583149991754908
57,0.0003530690009938553
58,0.0003918349975720048
59,0.0003480340019450523
60,0.0003408070006116759
61,0.00034737500027404167
62,0.0003999450018454809
63,0.00035367400050745346
64,0.00034683799822232686
65,0.0003441539993218612
66,0.0003740149986697361
67,0.0003912959982699249
68,0.0003493110016279388
69,0.0003538549972290639
70,0.00035261599987279624
71,0.000364405001164414
72,0.0003508600020722952
73,0.0003501600003801286
74,0.0003441539993218612
75,0.0003483020009298343
76,0.0004090950023964979
77,0.0003949530000681989
78,0.0003219130012439564
79,0.00033057799737434834
80,0.00032671000008122064
81,0.00031958800173015334
82,0.0003141980014333967
83,0.00032649100103299133
84,0.000334242002281826
85,0.00038796599983470514
86,0.0003257690004829783
87,0.00031411800227942877
88,0.000327120997098973
89,0.00032575399745837785
90,0.00032134499997482635
91,0.0003253459981351625
92,0.00032888599889702164
93,0.0003302000004623551
94,0.00032681999800843187
95,0.00036563399771694094
96,0.00032460299917147495
97,0.0003280519995314535
98,0.0003301860015199054
99,0.00034094200236722827
100,0.001155408001068281
101,0.00039891299820737913
102,0.00038774499989813194
103,0.0003840889985440299
104,0.00033990199881372973
105,0.0003474040022410918
106,0.00035319599919603206
107,0.0003782560015679337
108,0.00033885100128827617
109,0.00034610399961820804
110,0.00034274499921593815
111,0.00037693000194849446
112,0.00040770499981590547
113,0.0003747589980775956
114,0.00036535899926093407
115,0.00035668500277097337
116,0.0003835319985228125
117,0.00034731200139503926
118,0.0003625410026870668
119,0.000471168001240585
120,0.00038624599983450025
121,0.0003816540011030156
122,0.00040276700019603595
123,0.00037875899943173863
124,0.0003790459995798301
125,0.00037582599907182157
126,0.0003691989986691624
127,0.0003707369978656061
128,0.00040835700201569125
129,0.0006798020003770944
130,0.0004223489995638374
131,0.0003945869975723326
132,0.0003886720005539246
133,0.00037837000127183273
134,0.0003924390002794098
135,0.00044799399984185584
136,0.00038998200034257025
137,0.0004437259995029308
138,0.000388394997571595
139,0.0004293890015105717
140,0.0003729189993464388
141,0.00038443499943241477
142,0.0003749030001927167
143,0.000383399998099776
144,0.00039293800000450574
145,0.0003740699976333417
146,0.00037160699866944924
147,0.00039634399945498444
148,0.0003816979988187086
149,0.00040127399915945716
150,0.00037323599826777354
151,0.0004052199983561877
152,0.00043070299943792634
153,0.00038481999945361167
154,0.0004075559991179034
155,0.00041186000089510344
156,0.00038311199750751257
157,0.00038804100040579215
158,0.000374434999685036
159,0.0003951149992644787
160,0.00044920800064573996
161,0.0003937999972549733
162,0.00039597099748789333
163,0.00040276900108437985
164,0.00036926299799233675
165,0.0003544230021361727
166,0.00036364200059324503
167,0.00035600399860413745
168,0.0003981299996667076
169,0.0003862039993691724
170,0.00035928999932366423
171,0.0003627920013968833
172,0.00036284399902797304
173,0.000355293999746209
174,0.0003681090020108968
175,0.00035624500014819205
176,0.00036298999839345925
177,0.0003592630018829368
178,0.0003759009996429086
179,0.0003621059986471664
180,0.00035430999923846684
181,0.0003624439996201545
182,0.0003516870019666385
183,0.0003630680002970621
184,0.0003909369988832623
185,0.00037260600220179185
186,0.00044713900206261314
187,0.0004170709980826359
188,0.00040124699808075093
189,0.00041211100324289873
190,0.0003899610019288957
191,0.00037171099756960757
192,0.0003928320002160035
193,0.00038120699900900945
194,0.00038864499947521836
195,0.00040295100188814104
196,0.00037515099757001735
197,0.00038697300260537304
198,0.0003897239985235501
199,0.00038465300167445093
200,0.00038360799953807145
201,0.00038840200068079866
202,0.000381985999410972
203,0.0004233879990351852
204,0.0003923799995391164
205,0.0003948659978050273
206,0.0003899550029018428
207,0.00039782100066076964
208,0.00038782199771958403
209,0.00039525400279671885
210,0.00038865999886184
211,0.0004794870001205709
212,0.00039704799928586
213,0.0004064349996042438
214,0.0003959850000683218
215,0.0004198480019113049
216,0.00042150900117121637
217,0.0004183410019322764
218,0.00038820299960207194
219,0.0004880460001004394
220,0.00041068900100071914
221,0.0004054259989061393
222,0.0004011900018667802
223,0.0004085319997102488
224,0.0004065350003656931
225,0.00039890300104161724
226,0.0004158730007475242
227,0.0004559299995889887
228,0.0004109940018679481
229,0.0003969450008298736
230,0.0004119320001336746
231,0.00040366499888477847
232,0.0004019699990749359
233,0.0004054429991811048
234,0.0003939970010833349
235,0.0004594290003296919
236,0.0004058340018673334
237,0.0004042979999212548
238,0.0004045470013807062
239,0.0004651159979403019
240,0.00041235499884351157
241,0.00040731999979470856
242,0.0004023930014227517
243,0.0004544399998849258
244,0.00040717999945627525
245,0.0003998609972768463
246,0.0004084070023964159
247,0.00040143600199371576
248,0.00040443200123263523
249,0.0004089360008947551
250,0.0004059630009578541
251,0.00045719899935647845
252,0.00041360300019732676
253,0.00039592299799551256
254,0.00041797300218604505
255,0.0004165999998804182
256,0.0004018800027552061
257,0.00040829399949871004
258,0.0004024440022476483
259,0.00046800600102869794
260,0.00040921799882198684
261,0.0004141099998378195
262,0.0004081329971086234
263,0.0004161369979556184
264,0.00041197000246029347
265,0.0004017109968117438
266,0.0004245169984642416
267,0.00044871300269733183
268,0.00043079399983980693
269,0.0004160229982517194
270,0.00042328599738539197
271,0.00041947399950004183
272,0.00042016499719466083
273,0.0004184659992461093
274,0.00039741400178172626
275,0.0004340109990152996
276,0.00041438299740548246
277,0.00041951100138248876
278,0.00043181599903618917
279,0.000408484000217868
280,0.0004130320012336597
281,0.0004226560013194103
282,0.0004267549993528519
283,0.0004610249998222571
284,0.00046642800225527026
285,0.00042917999962810427
286,0.0004505280012381263
287,0.0004399739991640672
288,0.0004306050032027997
289,0.0004289379976398777
290,0.00045765300092170946
291,0.0004304149988456629
292,0.0004300959990359843
293,0.00044045899994671345
294,0.00044063300083507784
295,0.00042502400174271315
296,0.0004233450017636642
297,0.0004392180017021019
298,0.0004472010004974436
299,0.0004800399983651005
300,0.0005364780008676462
301,0.0006028610005159862
302,0.0004858490028709639
303,0.0005201509993639775
304,0.00044093099859310314
305,0.0005673529994965065
306,0.0004746899976453278
307,0.0004691600006481167
308,0.00047730200094520114
309,0.00044118400182924233
310,0.00047131699830060825
311,0.0005509679976967163
312,0.000489399997604778
313,0.000517230000696145
314,0.00048401100139017217
315,0.0004504649987211451
316,0.00047281799925258383
317,0.00044410600094124675
318,0.00044135699863545597
319,0.0004356540011940524
320,0.00045251099800225347
321,0.000431021999247605
322,0.00046188099804567173
323,0.00043287500011501834
324,0.0004610249998222571
325,0.00043628699859254993
326,0.0005170860022190027
327,0.000454624998383224
328,0.0004943059975630604
329,0.0004304930007492658
330,0.00038882899752934463
331,0.0004020769993076101
332,0.00040265799907501787
333,0.0003977880005550105
334,0.0004305439979361836
335,0.000405514998419676
336,0.00038811600097687915
337,0.00039392499820678495
338,0.0004058419981447514
339,0.00038638799742329866
340,0.0004083439998794347
341,0.0003953630002797581
342,0.0004420810000738129
343,0.0004041460015287157
344,0.0003845729988825042
345,0.00037231800160952844
346,0.0003875309994327836
347,0.0003819410012511071
348,0.00039252500209840946
349,0.0004069780006830115
350,0.0003914879998774268
351,0.00043292599730193615
352,0.0003838910015474539
353,0.0003932740000891499
354,0.0003979339999204967
355,0.0003912390020559542
356,0.00041522600076859817
357,0.00040861199886421673
358,0.0004072779993293807
359,0.0004271380021236837
360,0.00041026600229088217
361,0.0003863359997922089
362,0.0003730609969352372
363,0.00039480400300817564
364,0.0003973029997723643
365,0.0003853369998978451
366,0.0003959480018238537
367,0.0004703250015154481
